747240-23168 GILA BEND AF AUX                32.883 -112.717   269.0 1948-11-01 1999-12-31
747300-99999 SANDERSON  TX.                  30.167 -102.417   865.0 1978-05-10 1999-10-04
747320-99999 HOLLOMAN AFB                    32.850 -106.100  1248.0 1942-09-01 2005-12-29
747340-99999 WHITE SANDS MISSILE RANGE SIT   32.633 -106.400  1204.0 1947-08-01 1986-12-31
747400-13973 KIMBLE COUNTY AIRPORT           30.511  -99.766   533.1 1977-08-27 2020-02-07
747540-13934 ALEXANDRIA INT                  31.317  -92.550    27.0 1943-09-01 1999-12-31
747550-99999 CLAIBORNE RANGE  LA. (AFS)      31.133  -92.567    67.0 1963-07-01 1991-03-15
747685-99999 GULFPORT BILOXI INT             30.400  -89.067     9.0 1973-01-01 2004-12-31
747686-13820 KEESLER AIR FORCE BASE          30.417  -88.917    10.1 1942-05-09 2020-02-07
747688-53858 TRENT LOTT INTL AIRPORT         30.464  -88.532     5.5 2004-01-01 2020-02-07
747750-13846 TYNDALL AFB AIRPORT             30.067  -85.583     5.2 1942-03-19 2020-02-08
747760-03818 MARIANNA MUNICIPAL AIRPORT      30.836  -85.184    34.4 1997-06-02 2020-02-08
747770-03852 HURLBURT FIELD AIRPORT          30.417  -86.683    11.6 1955-07-05 2020-02-07
747804-99999 HUNTER AAF                      32.009  -81.146    13.0 1944-03-01 2005-12-31
747810-99999 MOODY AFB/VALDOSTA              30.967  -83.200    71.0 1942-04-01 2005-12-30
747880-12810 MAC DILL AFB AIRPORT            27.850  -82.517     4.3 1941-05-01 2020-02-08
747900-13849 SHAW AIR FORCE BASE             33.967  -80.467    73.5 1941-12-22 2020-02-07
747910-13717 MYRTLE BEACH INTL AIRPORT       33.683  -78.933     7.6 1942-11-01 2020-02-08
747915-93718 GRAND STRAND AIRPORT            33.816  -78.720     9.8 1973-01-01 2020-02-08
747940-12868 COCOA BEACH CAPE KENNEDY AFS    28.483  -80.567     3.1 1950-08-01 2020-02-08
747945-99999 NASA SHUTTLE FCLTY              28.617  -80.700     3.0 1978-03-17 1993-06-17
747950-12867 PATRICK AFB AIRPORT             28.233  -80.600     2.4 1945-03-01 2020-02-08
747960-12804 AVON PARK GUNNERY R             27.650  -81.333    20.0 1943-12-01 1993-09-29
749066-99999 LITTLE SOUND                    32.267  -64.850    13.0 1945-04-01 1963-10-01
749105-99999 MITCHEL FIELD                   40.733  -73.600    38.0 1937-01-01 1961-04-16
760011-99999 TIJUANA                         32.533 -116.983   152.0 1973-01-01 1990-02-19
760013-99999 GENERAL ABELARDO L RODRIGUEZ    32.541 -116.970   149.0 1990-03-14 2020-02-06
760051-99999 MEXICALI                        32.633 -115.217    22.0 1973-01-01 1990-02-19
760053-99999 GENERAL RODOLFO SANCHEZ TABOA   32.631 -115.242    22.6 1990-03-14 2020-02-06
760400-99999 EJIDO NUEVO LEON BC.            32.400 -115.183    11.0 1991-11-14 2020-02-06
760751-99999 CIUDAD INTL                     31.633 -106.433  1167.0 1973-01-01 1990-02-19
760753-99999 ABRAHAM GONZALEZ INTL           31.636 -106.429  1189.9 1990-03-14 2020-02-06
761220-99999 NUEVA CASAS GRANDES   CHIH.     30.367 -107.950  1487.0 1949-03-01 2020-02-06
761600-99999 GENERAL IGNACIO P GARCIA INTL   29.096 -111.048   191.1 1949-04-02 2020-02-06
762200-99999 TEMOSACHIC  CHIH.               28.950 -107.817  1932.0 1949-01-01 2020-02-06
762250-99999 CHIHUAHUA  CHIH.                28.633 -106.083  1433.0 1952-03-01 2020-02-06
762252-99999 CHIHUAHUA INTL    &             28.700 -105.967  1354.0 1973-01-01 1990-01-09
762253-99999 GENERAL R FIERRO VILLALOBOS I   28.703 -105.965  1360.0 1990-01-11 2020-02-06
762430-99999 PIEDRAS NEGRAS INTL             28.627 -100.535   274.6 1973-01-03 2020-02-06
762530-99999 CIUDAD OBREGON INTL             27.393 -109.833    62.5 1979-07-01 2020-02-06
762555-99999 GENERAL JOSE MARIA YANEZ INTL   27.969 -110.925    18.0 1975-06-17 2020-02-06
762560-99999 EMPALME  SON.                   27.950 -110.767    12.0 1977-01-01 2020-02-06
762580-99999 CIUDAD OBREGON  SON             27.483 -109.917    38.0 1973-01-01 2020-02-06
762861-99999 NUEVO LAREDO                    27.433  -99.567   141.0 1973-01-01 1990-02-19
762863-99999 QUETZALCOATL INTL               27.444  -99.570   147.5 1990-03-14 2020-02-06
763050-99999 LORETO INTL                     25.989 -111.348    10.4 1980-10-18 2020-02-06
763110-99999 CHOIX  SIN.                     26.733 -108.283   238.0 1976-03-17 2020-02-06
763230-99999 HIDALGO DEL PARRAL   CHIH.      26.933 -105.667  1661.0 1978-03-01 2020-02-06
763420-99999 MONCLOVA INTL                   26.956 -101.470   568.1 1949-01-08 2020-02-06
763503-99999 GENERAL LUCIO BLANCO INTL       26.009  -98.229    42.4 1990-03-14 2020-02-06
763615-99999 VALLE DEL FUERTE INTL           25.685 -109.081     4.9 1975-07-01 2020-02-06
763820-99999 TORREON INTL                    25.568 -103.411  1124.1 1949-01-01 2020-02-06
763825-99999 TORREON AIRPORT   &             25.533 -103.450  1150.0 1975-06-18 1991-03-20
763900-99999 SALTILLO  COAH.                 25.367 -101.017  1790.0 1973-01-01 2020-02-06
763930-99999 MONTERREY  N.L.                 25.733 -100.300   515.0 1973-01-01 2020-02-06
763940-99999 DEL NORTE INTL                  25.866 -100.237   449.9 1973-01-01 2020-02-06
763943-99999 GENERAL MARIANO ESCOBEDO INTL   25.778 -100.107   389.5 1990-06-01 2020-02-06
763993-99999 GENERAL SERVANDO CANALES INTL   25.770  -97.525     7.6 1990-03-14 2020-02-06
764020-99999 CIUDAD CONSTITUCION  BCS        25.000 -111.633    48.0 1980-10-11 2020-02-06
764050-99999 LA PAZ  BCS                     24.167 -110.300    18.0 1952-08-07 2020-02-06
764055-99999 GENERAL MANUEL MARQUEZ DE LEO   24.073 -110.362    21.0 1975-06-18 2020-02-06
764056-99999 LOS CABOS INTL                  23.152 -109.721   114.0 1991-03-21 2020-02-06
764120-99999 CULIACAN INTL                   24.765 -107.475    32.9 1973-01-01 2020-02-06
764125-99999 CULIACAN (CITY)   &             24.817 -107.400    53.0 1975-06-18 1991-08-06
764230-99999 DURANGO  DGO.                   24.050 -104.600  1872.0 1973-01-01 2020-02-06
764235-99999 DURANGO INTL                    24.124 -104.528  1860.5 1975-06-18 2020-02-06
764580-99999 COLONIA JUAN CARRASCO MAZATLA   23.200 -106.417     4.0 1973-01-02 2020-02-06
764593-99999 GENERAL RAFAEL BUELNA INTL      23.161 -106.266    11.6 1990-05-01 2020-02-06
764710-99999 SOMBRERETE  ZAC.                23.633 -103.650  2351.0 1978-04-01 2020-02-06
764910-99999 CIUDAD VICTORIA   TAMPS.        23.733  -99.133   355.0 1949-01-01 2020-02-06
764915-99999 GENERAL PEDRO JOSE MENDEZ INT   23.704  -98.957   232.0 1975-06-18 2020-02-06
764990-99999 SOTO LA MARINA   TAMPS.         23.767  -98.200    21.0 1949-11-01 2020-02-06
765255-99999 GENERAL LEOBARDO C RUIZ INTL    22.897 -102.687  2176.6 1984-09-08 2020-02-06
765390-99999 PONCIANO ARRIAGA INTL           22.254 -100.931  1839.5 1973-01-01 2020-02-06
765480-99999 TAMPICO  TAMPS                  22.200  -97.850    25.0 1973-01-01 2020-02-06
765493-99999 GENERAL FRANCISCO JAVIER MINA   22.296  -97.866    24.4 1990-05-03 2020-02-06
765560-99999 TEPIC                           21.419 -104.843   920.5 1973-01-12 2020-02-06
765710-99999 JESUS TERAN INTL                21.705 -102.318  1862.9 1973-01-01 2020-02-06
765752-99999 LEON/SAN CARLOS                 21.067 -101.550  1829.0 1973-01-01 1990-01-09
765770-99999 GUANAJUATO  GTO.                21.000 -101.283  1999.0 1973-01-01 2020-02-06
765773-99999 GUANAJUATO INTL                 20.983 -101.483  1815.4 1990-07-24 2020-02-06
765810-99999 RIO VERDE  S.L.P.               21.933  -99.983   983.0 1973-01-01 2020-02-06
765850-99999 MATLAPA  S.L.P.                 21.317  -98.817   132.0 1979-07-01 2020-02-06
765905-99999 CANCUN INTL                     21.017  -86.867     5.0 1973-07-21 1994-06-30
765930-99999 PROGRESO  YUC.                  21.300  -89.650     2.0 1973-01-03 2020-02-06
766013-99999 LICENCIADO GUSTAVO DIAZ ORDAZ   20.680 -105.254     7.0 1990-05-01 2020-02-06
766127-99999 TAJIN                           20.603  -97.461   151.5 1999-01-14 2020-02-06
766133-99999 DON MIGUEL HIDALGO Y COSTILLA   20.522 -103.311  1528.9 1990-05-01 2020-02-06
766250-99999 QUERETARO INTERCONTINENTAL      20.617 -100.186  1919.0 1973-01-01 2020-02-06
766340-99999 TULANCINGO  HGO.                20.083  -98.367  2181.0 1973-01-06 2020-02-06
766400-99999 TUXPAN.VER.                     20.950  -97.400    28.0 1973-01-01 2020-02-06
766440-99999 LICENCIADO MANUEL CRESCENCIO    20.937  -89.658    11.6 1973-01-01 2020-02-06
766480-99999 COZUMEL INTL                    20.522  -86.926     9.1 1973-01-03 2020-02-06
766534-99999 PLAYA DE ORO INTL               19.145 -104.559     9.1 1978-04-20 2020-02-06
766540-99999 MANZANILLO  COL.                19.050 -104.317     3.0 1973-01-02 2020-02-06
766546-99999 LICENCIADO Y GEN IGNACIO LOPE   19.397 -102.039  1602.6 1973-01-01 2020-02-06
766580-99999 COLIMA                          19.277 -103.577   751.9 1973-01-01 2020-02-06
766650-99999 MORELIA  MICH.                  19.700 -101.183  1913.0 1973-01-03 2020-02-06
766655-99999 GENERAL FRANCISCO J MUJICA IN   19.850 -101.026  1838.9 1973-01-01 2020-02-06
766750-99999 TOLUCA  MEX.                    19.283  -99.683  2720.0 1973-01-01 2020-02-06
766753-99999 LICENCIADO ADOLFO LOPEZ MATEO   19.337  -99.566  2580.4 1987-03-20 2020-02-06
766790-99999 AEROP INTERNACIONAL MEXICO  D   19.433  -99.133  2235.0 1973-01-01 2013-04-30
766793-99999 LICENCIADO BENITO JUAREZ INTL   19.436  -99.072  2229.9 1985-07-19 2020-02-06
766830-99999 TLAXCALA  TLAX.                 19.317  -98.250  2248.0 1973-01-30 2020-02-06
766850-99999 HERMANOS SERDAN INTL            19.158  -98.371  2243.6 1973-01-02 2020-02-06
766870-99999 JALAPA  VER.                    19.550  -96.917  1389.0 1973-01-01 2020-02-06
766910-99999 VERACRUZ/GEN JARA               19.200  -96.133    14.0 1973-01-01 1994-06-30
766913-99999 GENERAL HERIBERTO JARA INTL     19.146  -96.187    27.4 1990-05-01 2020-02-06
766920-99999 HACIENDA YLANG YLANG VERACRUZ   19.150  -96.117    16.0 1973-01-01 2020-02-06
766950-99999 INGENIERO ALBERTO ACUNA ONGAY   19.817  -90.500    10.4 1973-01-01 2020-02-06
767260-99999 GENERAL MARIANO MATAMOROS       18.835  -99.262  1303.6 1980-10-01 2020-02-06
767370-99999 ORIZABA  VER.                   18.850  -97.100  1259.0 1973-01-03 2020-02-06
767383-99999 MINATITLAN                      18.103  -94.581    11.0 1994-03-14 2020-02-06
767410-99999 COATZACOALCOS  VER              18.183  -94.500    16.0 1973-01-03 2020-02-06
767433-99999 C P A CARLOS ROVIROSA INTL      17.983  -92.817    14.0 1990-03-14 2020-02-06
767441-99999 VILLAHERMOSA      &             18.017  -92.950    33.0 1973-01-01 1990-02-19
767493-99999 CIUDAD DEL CARMEN INTL          18.654  -91.799     3.0 1988-03-03 2020-02-06
767500-99999 CHETUMAL INTL                   18.505  -88.327    11.9 1973-01-01 2020-02-06
767501-99999 CHICHEN  ITZA INTL              20.641  -88.446    31.1 2004-05-10 2020-02-06
767584-99999 IXTAPA ZIHUATANEJO INTL         17.602 -101.461     7.9 1980-06-11 2020-02-06
767620-99999 CHILPANCINGO  RO.               17.550  -99.500  1265.0 1973-01-01 2020-02-06
767755-99999 XOXOCOTLAN INTL                 17.000  -96.733  1520.6 1975-06-18 2020-02-06
768050-99999 ACAPULCO  GRO                   16.750  -99.750     3.0 1973-01-01 2020-02-06
768056-99999 GENERAL JUAN N ALVAREZ INTL     16.757  -99.754     4.0 1975-06-18 2020-02-06
768430-99999 TUXTLA GUTIERREZ   CHIS.        16.750  -93.133   576.0 1973-01-01 2020-02-06
768450-99999 SN. CRISTOBAL LAS CASAS  CHIS   16.750  -92.633  2116.0 1973-01-02 2020-02-06
768480-99999 COMITAN  CHIS.                  16.250  -92.133  1646.0 1973-01-02 2020-02-06
768485-99999 BAHIAS DE HUATULCO INTL         15.775  -96.263   141.4 1988-07-25 2020-02-06
768556-99999 PUERTO ESCONDIDO INTL           15.877  -97.089    89.6 1988-08-10 2020-02-06
769030-99999 TAPACHULA  CHIS                 14.917  -92.250   118.0 1973-01-01 2020-02-06
769043-99999 TAPACHULA INTL                  14.794  -92.370    29.6 1988-01-05 2020-02-06
780160-13601 NAVAL ATLANTIC METEROLOGY & O   32.367  -64.683     5.5 1941-12-01 2020-02-06
780620-99999 GRAND BAHAMA INTL               26.559  -78.696     2.1 1973-01-01 2020-02-06
780730-99999 NASSAU INTL                     25.039  -77.466     4.9 1973-01-01 2020-02-06
782210-99999 RAFAEL CABRERA                  21.835  -82.784    24.1 1973-01-01 2019-01-30
782240-99999 JOSE MARTI INTL                 22.989  -82.409    64.0 1939-01-01 2020-02-06
782290-99999 JUAN GUALBERTO GOMEZ INTL       23.034  -81.435    64.0 1973-01-01 2020-02-06
782440-99999 JAIME GONZALEZ                  22.150  -80.414    31.1 1939-01-01 2020-02-06
782550-99999 IGNACIO AGRAMONTE INTL          21.420  -77.848   125.9 1950-01-01 2020-02-06
782560-99999 MANZANILLO  ORIENTE             20.333  -77.117    60.0 1979-12-07 2019-10-13
782561-99999 JARDINES DEL REY                22.461  -78.328     4.0 2004-07-13 2020-02-06
782623-99999 FRANK PAIS INTL                 20.786  -76.315   110.0 1992-04-08 2020-02-06
782640-99999 ANTONIO MACEO INTL              19.970  -75.835    75.9 1939-01-01 2020-02-06
783150-99999 PINAR DEL RIO                   22.417  -83.683    37.0 1973-01-01 2016-10-11
783180-99999 BAHIA HONDA  PINAR DEL RIO      22.917  -83.167     3.0 1976-11-01 2016-10-11
783210-99999 LA FE  ISLA DE LA JUVENTUD      21.733  -82.767    32.0 1973-01-01 2016-01-13
783250-99999 CASA BLANCA   LA HABANA         23.167  -82.350    50.0 1949-01-01 2016-10-11
783330-99999 PLAYA GIRON  MATANZAS           22.067  -81.033     5.0 1973-02-27 2016-10-11
783334-99999 VILO ACUNA INTL                 21.616  -81.546     3.0 1983-05-20 2020-02-06
783460-99999 MAXIMO GOMEZ                    22.027  -78.790   102.1 1973-01-01 2016-01-13
783490-99999 SANCTI SPIRITUS   SANCTI SPIR   21.933  -79.450    97.0 1973-01-07 2016-10-11
783550-99999 CAMAGUEY  CAMAGUEY              21.400  -77.850   122.0 1942-07-01 2016-10-11
783580-99999 PUERTO PADRE   LAS TUNAS        21.200  -76.617    13.0 1973-01-01 2016-10-11
783600-99999 CABO CRUZ  GRANMA               19.850  -77.233    10.0 1973-01-01 2016-10-11
783670-11706 GUANTANAMO BAY NAVAL AIR STAT   19.900  -75.150    39.9 1945-04-01 2020-02-07
783690-99999 PUNTA DE MAISI   GUANTANAMO     20.250  -74.150    10.0 1949-02-22 2016-10-11
783830-99999 CAYMAN BRAC                     19.683  -79.883     6.0 1973-01-01 2017-05-04
783840-11813 OWEN ROBERTS AIRPORT            19.300  -81.367     3.1 1973-01-01 2020-02-06
783841-99999 GERRARD SMITH INTL              19.687  -79.883     2.4 2004-09-30 2020-02-06
783880-99999 SANGSTER INTL                   18.504  -77.913     1.2 1973-01-01 2020-02-06
783970-99999 NORMAN MANLEY INTL              17.936  -76.788     3.0 1941-12-22 2020-02-06
784390-99999 TOUSSAINT LOUVERTURE INTL       18.580  -72.293    37.2 1937-01-01 2020-02-06
784570-99999 GREGORIO LUPERON INTL           19.758  -70.570     4.6 1944-01-01 2020-02-06
784600-99999 CIBAO INTL                      19.406  -70.605   172.2 1973-01-02 2020-02-06
784670-99999 SABANA DE LA MAR                19.050  -69.383    10.0 1957-09-01 2020-02-06
784785-99999 CASA DE CAMPO INTL              18.451  -68.912    73.2 1999-10-24 2020-02-06
784790-99999 PUNTA CANA INTL                 18.567  -68.363    14.3 1992-10-01 2020-02-06
784820-99999 MARIA MONTEZ INTL               18.251  -71.120     3.0 1973-01-03 2020-02-06
784850-99999 LAS AMERICAS INTL               18.430  -69.669    18.0 1973-01-02 2020-02-06
784860-99999 SANTO DOMINGO                   18.433  -69.883    14.0 1943-11-01 2020-02-06
785140-99999 AQUADILLA/BORINQUEN             18.500  -67.133    72.0 1940-03-11 2005-12-31
785145-99999 EUGENIO MARIA DE HO             18.250  -67.150     9.0 1942-11-01 2004-12-31
785201-99999 PONCE/MERCEDITA                 18.017  -66.567     9.0 1941-04-01 1990-02-19
785260-99999 SAN JUAN INTL ARPT              18.417  -66.000     4.0 1941-06-17 2018-05-15
785350-11630 NAVAL STATION ROOSEVELT ROADS   18.255  -65.641    10.1 1973-01-01 2020-02-07
785430-11640 CYRIL E KING AIRPORT            18.336  -64.980     6.1 1973-01-01 2020-02-07
785470-11624 CHRISTIANSTED/ALEX.             17.700  -64.813    16.8 1941-09-01 2010-12-31
785830-99999 PHILIP S W GOLDSON INTL         17.539  -88.308     4.6 1959-05-03 2020-02-06
786270-99999 HUEHUETENANGO                   15.317  -91.467  1901.0 1973-01-02 2020-02-06
786370-99999 PUERTO BARRIOS                  15.731  -88.584    10.1 1943-07-11 2020-02-06
786390-99999 RETALHULEU                      14.521  -91.697   199.9 1973-01-01 2020-02-06
786410-99999 LA AURORA                       14.583  -90.527  1509.4 1942-02-05 2020-02-06
786470-99999 SAN JOSE                        13.936  -90.836     8.8 1942-08-13 2020-02-06
786500-99999 ACAJUTLA/SONSONATE              13.567  -89.833    15.0 1962-04-01 2020-02-06
786550-99999 SANTA ANA/EL PALMAR             13.970  -89.530   660.0 1977-03-04 2020-02-06
786630-99999 ILOPANGO INTL                   13.699  -89.120   616.0 1951-01-01 2020-02-06
786660-99999 EL SALVADOR INTL                13.441  -89.056    30.8 1987-01-16 2020-02-06
787000-99999 AMAPALA/LOS PELONAS             13.283  -87.667     5.0 1957-07-01 2020-02-06
787030-99999 JUAN MANUEL GALVEZ INTL         16.317  -86.523     5.5 1990-01-05 2020-02-06
787050-99999 GOLOSON INTL                    15.742  -86.853    14.9 1973-02-14 2020-02-06
787060-99999 TELA                            15.776  -87.476     2.1 1951-01-01 2020-02-06
787070-99999 YORO                            15.167  -87.117   670.0 1983-08-12 2020-02-06
787080-99999 LA MESA INTL                    15.453  -87.924    27.7 1957-07-01 2020-02-06
787110-99999 PUERTO LEMPIRA                  15.261  -83.781     8.0 1961-03-16 2020-02-06
787140-99999 CATACAMAS                       14.900  -85.933   442.0 1957-07-01 2020-02-06
787170-99999 SANTA ROSA DE COPAN             14.783  -88.783  1079.0 1957-07-01 2020-02-06
787180-99999 NUEVA OCOTEPEQUE                14.433  -89.200   626.0 1989-04-01 2020-02-06
787190-99999 LA ESPERANZA                    14.333  -88.167  1100.0 1989-06-01 2020-02-06
787200-99999 TONCONTIN INTL                  14.061  -87.217  1004.0 1951-01-01 2020-02-06
787210-99999 SOTO CANO AB                    14.382  -87.621   628.2 2005-01-01 2020-02-06
787240-99999 CHOLUTECA                       13.300  -87.183    48.0 1963-07-03 2020-02-06
787300-99999 PUERTO CABEZAS                  14.047  -83.387    15.8 1950-06-14 2020-02-06
787330-99999 RIVAS                           11.417  -85.833    53.0 1975-06-18 2020-02-06
787340-99999 JINOTEGA                        13.083  -85.983   985.0 1982-08-01 2020-02-06
787350-99999 JUIGALPA                        12.100  -85.367    90.0 1973-07-02 2020-02-06
787390-99999 CHINANDEGA                      12.633  -87.133    53.0 1975-06-18 2020-02-06
787410-99999 MANAGUA INTL                    12.141  -86.168    59.1 1942-10-01 2020-02-06
787450-99999 BLUEFIELDS                      11.991  -83.774     6.1 1949-03-01 2020-02-06
787620-99999 JUAN SANTAMARIA INTL             9.994  -84.209   920.8 1955-07-04 2020-02-06
787625-99999 TOBIAS BOLANOS INTL              9.950  -84.133  1019.0 1976-03-05 2008-12-31
787670-99999 LIMON INTL                       9.958  -83.022     2.1 1949-01-01 2020-02-06
